"Subject","Group","Condition","Trial","cTrial","VideoName","ClozeScore","cClozeScore","Profic_categ","Value","Used"
"NS_151","NS","Baseline",6,-10.5,"prt_rourou",NA,NA,"native","Both",0
"NS_151","NS","Baseline",6,-10.5,"prt_rourou",NA,NA,"native","Manner_verb",0
"NS_151","NS","Baseline",6,-10.5,"prt_rourou",NA,NA,"native","None",1
"NS_151","NS","Baseline",6,-10.5,"prt_rourou",NA,NA,"native","Path_verb",0
"NS_151","NS","Baseline",7,-9.5,"tre_cadgro",NA,NA,"native","Both",0
"NS_151","NS","Baseline",7,-9.5,"tre_cadgro",NA,NA,"native","Manner_verb",1
"NS_151","NS","Baseline",7,-9.5,"tre_cadgro",NA,NA,"native","None",0
"NS_151","NS","Baseline",7,-9.5,"tre_cadgro",NA,NA,"native","Path_verb",0
"NS_151","NS","Baseline",8,-8.5,"pgm_paqtoi",NA,NA,"native","Both",0
"NS_151","NS","Baseline",8,-8.5,"pgm_paqtoi",NA,NA,"native","Manner_verb",1
"NS_151","NS","Baseline",8,-8.5,"pgm_paqtoi",NA,NA,"native","None",0
"NS_151","NS","Baseline",8,-8.5,"pgm_paqtoi",NA,NA,"native","Path_verb",0
"NS_151","NS","Baseline",9,-7.5,"tgt_cherou",NA,NA,"native","Both",0
"NS_151","NS","Baseline",9,-7.5,"tgt_cherou",NA,NA,"native","Manner_verb",1
"NS_151","NS","Baseline",9,-7.5,"tgt_cherou",NA,NA,"native","None",0
"NS_151","NS","Baseline",9,-7.5,"tgt_cherou",NA,NA,"native","Path_verb",0
"NS_151","NS","Baseline",10,-6.5,"pre_pnemai",NA,NA,"native","Both",0
"NS_151","NS","Baseline",10,-6.5,"pre_pnemai",NA,NA,"native","Manner_verb",1
"NS_151","NS","Baseline",10,-6.5,"pre_pnemai",NA,NA,"native","None",0
"NS_151","NS","Baseline",10,-6.5,"pre_pnemai",NA,NA,"native","Path_verb",0
"NS_151","NS","Baseline",11,-5.5,"pgt_panrou",NA,NA,"native","Both",0
"NS_151","NS","Baseline",11,-5.5,"pgt_panrou",NA,NA,"native","Manner_verb",1
"NS_151","NS","Baseline",11,-5.5,"pgt_panrou",NA,NA,"native","None",0
"NS_151","NS","Baseline",11,-5.5,"pgt_panrou",NA,NA,"native","Path_verb",0
"NS_151","NS","Baseline",12,-4.5,"prm_boutoi",NA,NA,"native","Both",0
"NS_151","NS","Baseline",12,-4.5,"prm_boutoi",NA,NA,"native","Manner_verb",0
"NS_151","NS","Baseline",12,-4.5,"prm_boutoi",NA,NA,"native","None",0
"NS_151","NS","Baseline",12,-4.5,"prm_boutoi",NA,NA,"native","Path_verb",1
"NS_151","NS","Baseline",13,-3.5,"pgd_valcol",NA,NA,"native","Both",0
"NS_151","NS","Baseline",13,-3.5,"pgd_valcol",NA,NA,"native","Manner_verb",1
"NS_151","NS","Baseline",13,-3.5,"pgd_valcol",NA,NA,"native","None",0
"NS_151","NS","Baseline",13,-3.5,"pgd_valcol",NA,NA,"native","Path_verb",0
"NS_151","NS","Baseline",14,-2.5,"trt_pourue",NA,NA,"native","Both",0
"NS_151","NS","Baseline",14,-2.5,"trt_pourue",NA,NA,"native","Manner_verb",1
"NS_151","NS","Baseline",14,-2.5,"trt_pourue",NA,NA,"native","None",0
"NS_151","NS","Baseline",14,-2.5,"trt_pourue",NA,NA,"native","Path_verb",0
"NS_151","NS","Baseline",15,-1.5,"tge_chagro",NA,NA,"native","Both",0
"NS_151","NS","Baseline",15,-1.5,"tge_chagro",NA,NA,"native","Manner_verb",1
"NS_151","NS","Baseline",15,-1.5,"tge_chagro",NA,NA,"native","None",0
"NS_151","NS","Baseline",15,-1.5,"tge_chagro",NA,NA,"native","Path_verb",0
"NS_151","NS","Baseline",16,-0.5,"prt_rourue",NA,NA,"native","Both",0
"NS_151","NS","Baseline",16,-0.5,"prt_rourue",NA,NA,"native","Manner_verb",1
"NS_151","NS","Baseline",16,-0.5,"prt_rourue",NA,NA,"native","None",0
"NS_151","NS","Baseline",16,-0.5,"prt_rourue",NA,NA,"native","Path_verb",0
"NS_151","NS","Baseline",17,0.5,"tre_cadmai",NA,NA,"native","Both",0
"NS_151","NS","Baseline",17,0.5,"tre_cadmai",NA,NA,"native","Manner_verb",0
"NS_151","NS","Baseline",17,0.5,"tre_cadmai",NA,NA,"native","None",0
"NS_151","NS","Baseline",17,0.5,"tre_cadmai",NA,NA,"native","Path_verb",1
"NS_151","NS","Baseline",18,1.5,"pgd_valnei",NA,NA,"native","Both",0
"NS_151","NS","Baseline",18,1.5,"pgd_valnei",NA,NA,"native","Manner_verb",0
"NS_151","NS","Baseline",18,1.5,"pgd_valnei",NA,NA,"native","None",1
"NS_151","NS","Baseline",18,1.5,"pgd_valnei",NA,NA,"native","Path_verb",0
"NS_151","NS","Baseline",19,2.5,"pre_pnegro",NA,NA,"native","Both",0
"NS_151","NS","Baseline",19,2.5,"pre_pnegro",NA,NA,"native","Manner_verb",1
"NS_151","NS","Baseline",19,2.5,"pre_pnegro",NA,NA,"native","None",0
"NS_151","NS","Baseline",19,2.5,"pre_pnegro",NA,NA,"native","Path_verb",0
"NS_151","NS","Baseline",20,3.5,"trd_bronei",NA,NA,"native","Both",0
"NS_151","NS","Baseline",20,3.5,"trd_bronei",NA,NA,"native","Manner_verb",0
"NS_151","NS","Baseline",20,3.5,"trd_bronei",NA,NA,"native","None",1
"NS_151","NS","Baseline",20,3.5,"trd_bronei",NA,NA,"native","Path_verb",0
"NS_151","NS","Baseline",21,4.5,"prm_boudun",NA,NA,"native","Both",0
"NS_151","NS","Baseline",21,4.5,"prm_boudun",NA,NA,"native","Manner_verb",0
"NS_151","NS","Baseline",21,4.5,"prm_boudun",NA,NA,"native","None",0
"NS_151","NS","Baseline",21,4.5,"prm_boudun",NA,NA,"native","Path_verb",1
"NS_151","NS","Baseline",22,5.5,"pgt_panrue",NA,NA,"native","Both",0
"NS_151","NS","Baseline",22,5.5,"pgt_panrue",NA,NA,"native","Manner_verb",0
"NS_151","NS","Baseline",22,5.5,"pgt_panrue",NA,NA,"native","None",1
"NS_151","NS","Baseline",22,5.5,"pgt_panrue",NA,NA,"native","Path_verb",0
"NS_151","NS","Baseline",23,6.5,"tgd_malnei",NA,NA,"native","Both",0
"NS_151","NS","Baseline",23,6.5,"tgd_malnei",NA,NA,"native","Manner_verb",0
"NS_151","NS","Baseline",23,6.5,"tgd_malnei",NA,NA,"native","None",0
"NS_151","NS","Baseline",23,6.5,"tgd_malnei",NA,NA,"native","Path_verb",1
"NS_151","NS","Baseline",24,7.5,"pgm_paqdun",NA,NA,"native","Both",0
"NS_151","NS","Baseline",24,7.5,"pgm_paqdun",NA,NA,"native","Manner_verb",1
"NS_151","NS","Baseline",24,7.5,"pgm_paqdun",NA,NA,"native","None",0
"NS_151","NS","Baseline",24,7.5,"pgm_paqdun",NA,NA,"native","Path_verb",0
"NS_151","NS","Baseline",25,8.5,"trt_pourou",NA,NA,"native","Both",0
"NS_151","NS","Baseline",25,8.5,"trt_pourou",NA,NA,"native","Manner_verb",1
"NS_151","NS","Baseline",25,8.5,"trt_pourou",NA,NA,"native","None",0
"NS_151","NS","Baseline",25,8.5,"trt_pourou",NA,NA,"native","Path_verb",0
"NS_151","NS","Baseline",26,9.5,"prd_balnei",NA,NA,"native","Both",0
"NS_151","NS","Baseline",26,9.5,"prd_balnei",NA,NA,"native","Manner_verb",1
"NS_151","NS","Baseline",26,9.5,"prd_balnei",NA,NA,"native","None",0
"NS_151","NS","Baseline",26,9.5,"prd_balnei",NA,NA,"native","Path_verb",0
"NS_151","NS","Baseline",27,10.5,"trm_voidun",NA,NA,"native","Both",0
"NS_151","NS","Baseline",27,10.5,"trm_voidun",NA,NA,"native","Manner_verb",1
"NS_151","NS","Baseline",27,10.5,"trm_voidun",NA,NA,"native","None",0
"NS_151","NS","Baseline",27,10.5,"trm_voidun",NA,NA,"native","Path_verb",0
"NS_151","NS","Baseline",28,11.5,"tge_chamai",NA,NA,"native","Both",0
"NS_151","NS","Baseline",28,11.5,"tge_chamai",NA,NA,"native","Manner_verb",1
"NS_151","NS","Baseline",28,11.5,"tge_chamai",NA,NA,"native","None",0
"NS_151","NS","Baseline",28,11.5,"tge_chamai",NA,NA,"native","Path_verb",0
"NS_151","NS","Baseline",29,12.5,"trm_voitoi",NA,NA,"native","Both",0
"NS_151","NS","Baseline",29,12.5,"trm_voitoi",NA,NA,"native","Manner_verb",1
"NS_151","NS","Baseline",29,12.5,"trm_voitoi",NA,NA,"native","None",0
"NS_151","NS","Baseline",29,12.5,"trm_voitoi",NA,NA,"native","Path_verb",0
"NS_151","NS","Baseline",30,13.5,"tgt_cherue",NA,NA,"native","Both",0
"NS_151","NS","Baseline",30,13.5,"tgt_cherue",NA,NA,"native","Manner_verb",1
"NS_151","NS","Baseline",30,13.5,"tgt_cherue",NA,NA,"native","None",0
"NS_151","NS","Baseline",30,13.5,"tgt_cherue",NA,NA,"native","Path_verb",0
"NS_151","NS","Baseline",31,14.5,"trd_brocol",NA,NA,"native","Both",0
"NS_151","NS","Baseline",31,14.5,"trd_brocol",NA,NA,"native","Manner_verb",0
"NS_151","NS","Baseline",31,14.5,"trd_brocol",NA,NA,"native","None",0
"NS_151","NS","Baseline",31,14.5,"trd_brocol",NA,NA,"native","Path_verb",1
"NS_151","NS","Baseline",32,15.5,"pgt_panrou",NA,NA,"native","Both",0
"NS_151","NS","Baseline",32,15.5,"pgt_panrou",NA,NA,"native","Manner_verb",1
"NS_151","NS","Baseline",32,15.5,"pgt_panrou",NA,NA,"native","None",0
"NS_151","NS","Baseline",32,15.5,"pgt_panrou",NA,NA,"native","Path_verb",0
"NS_152","NS","Baseline",1,-15.5,"trt_pourue",NA,NA,"native","Both",0
"NS_152","NS","Baseline",1,-15.5,"trt_pourue",NA,NA,"native","Manner_verb",1
"NS_152","NS","Baseline",1,-15.5,"trt_pourue",NA,NA,"native","None",0
"NS_152","NS","Baseline",1,-15.5,"trt_pourue",NA,NA,"native","Path_verb",0
"NS_152","NS","Baseline",2,-14.5,"tge_chagro",NA,NA,"native","Both",0
"NS_152","NS","Baseline",2,-14.5,"tge_chagro",NA,NA,"native","Manner_verb",1
"NS_152","NS","Baseline",2,-14.5,"tge_chagro",NA,NA,"native","None",0
"NS_152","NS","Baseline",2,-14.5,"tge_chagro",NA,NA,"native","Path_verb",0
"NS_152","NS","Baseline",3,-13.5,"prd_balnei",NA,NA,"native","Both",0
"NS_152","NS","Baseline",3,-13.5,"prd_balnei",NA,NA,"native","Manner_verb",1
"NS_152","NS","Baseline",3,-13.5,"prd_balnei",NA,NA,"native","None",0
"NS_152","NS","Baseline",3,-13.5,"prd_balnei",NA,NA,"native","Path_verb",0
"NS_152","NS","Baseline",4,-12.5,"tgt_cherou",NA,NA,"native","Both",0
"NS_152","NS","Baseline",4,-12.5,"tgt_cherou",NA,NA,"native","Manner_verb",1
"NS_152","NS","Baseline",4,-12.5,"tgt_cherou",NA,NA,"native","None",0
"NS_152","NS","Baseline",4,-12.5,"tgt_cherou",NA,NA,"native","Path_verb",0
"NS_152","NS","Baseline",5,-11.5,"tre_cadmai",NA,NA,"native","Both",1
"NS_152","NS","Baseline",5,-11.5,"tre_cadmai",NA,NA,"native","Manner_verb",0
"NS_152","NS","Baseline",5,-11.5,"tre_cadmai",NA,NA,"native","None",0
"NS_152","NS","Baseline",5,-11.5,"tre_cadmai",NA,NA,"native","Path_verb",0
"NS_152","NS","Baseline",6,-10.5,"tgd_malnei",NA,NA,"native","Both",0
"NS_152","NS","Baseline",6,-10.5,"tgd_malnei",NA,NA,"native","Manner_verb",1
"NS_152","NS","Baseline",6,-10.5,"tgd_malnei",NA,NA,"native","None",0
"NS_152","NS","Baseline",6,-10.5,"tgd_malnei",NA,NA,"native","Path_verb",0
"NS_152","NS","Baseline",7,-9.5,"pgm_paqdun",NA,NA,"native","Both",0
"NS_152","NS","Baseline",7,-9.5,"pgm_paqdun",NA,NA,"native","Manner_verb",0
"NS_152","NS","Baseline",7,-9.5,"pgm_paqdun",NA,NA,"native","None",0
"NS_152","NS","Baseline",7,-9.5,"pgm_paqdun",NA,NA,"native","Path_verb",1
"NS_152","NS","Baseline",8,-8.5,"pre_pnegro",NA,NA,"native","Both",1
"NS_152","NS","Baseline",8,-8.5,"pre_pnegro",NA,NA,"native","Manner_verb",0
"NS_152","NS","Baseline",8,-8.5,"pre_pnegro",NA,NA,"native","None",0
"NS_152","NS","Baseline",8,-8.5,"pre_pnegro",NA,NA,"native","Path_verb",0
"NS_152","NS","Baseline",9,-7.5,"tgd_malcol",NA,NA,"native","Both",0
"NS_152","NS","Baseline",9,-7.5,"tgd_malcol",NA,NA,"native","Manner_verb",0
"NS_152","NS","Baseline",9,-7.5,"tgd_malcol",NA,NA,"native","None",0
"NS_152","NS","Baseline",9,-7.5,"tgd_malcol",NA,NA,"native","Path_verb",1
"NS_152","NS","Baseline",10,-6.5,"pgt_panrue",NA,NA,"native","Both",0
"NS_152","NS","Baseline",10,-6.5,"pgt_panrue",NA,NA,"native","Manner_verb",1
"NS_152","NS","Baseline",10,-6.5,"pgt_panrue",NA,NA,"native","None",0
"NS_152","NS","Baseline",10,-6.5,"pgt_panrue",NA,NA,"native","Path_verb",0
"NS_152","NS","Baseline",11,-5.5,"trm_voitoi",NA,NA,"native","Both",0
"NS_152","NS","Baseline",11,-5.5,"trm_voitoi",NA,NA,"native","Manner_verb",0
"NS_152","NS","Baseline",11,-5.5,"trm_voitoi",NA,NA,"native","None",0
"NS_152","NS","Baseline",11,-5.5,"trm_voitoi",NA,NA,"native","Path_verb",1
"NS_152","NS","Baseline",12,-4.5,"pgt_panrou",NA,NA,"native","Both",0
"NS_152","NS","Baseline",12,-4.5,"pgt_panrou",NA,NA,"native","Manner_verb",1
"NS_152","NS","Baseline",12,-4.5,"pgt_panrou",NA,NA,"native","None",0
"NS_152","NS","Baseline",12,-4.5,"pgt_panrou",NA,NA,"native","Path_verb",0
"NS_152","NS","Baseline",13,-3.5,"trd_bronei",NA,NA,"native","Both",0
"NS_152","NS","Baseline",13,-3.5,"trd_bronei",NA,NA,"native","Manner_verb",0
"NS_152","NS","Baseline",13,-3.5,"trd_bronei",NA,NA,"native","None",0
"NS_152","NS","Baseline",13,-3.5,"trd_bronei",NA,NA,"native","Path_verb",1
"NS_152","NS","Baseline",14,-2.5,"tgm_sactoi",NA,NA,"native","Both",0
"NS_152","NS","Baseline",14,-2.5,"tgm_sactoi",NA,NA,"native","Manner_verb",0
"NS_152","NS","Baseline",14,-2.5,"tgm_sactoi",NA,NA,"native","None",0
"NS_152","NS","Baseline",14,-2.5,"tgm_sactoi",NA,NA,"native","Path_verb",1
"NS_152","NS","Baseline",15,-1.5,"prt_rourou",NA,NA,"native","Both",0
"NS_152","NS","Baseline",15,-1.5,"prt_rourou",NA,NA,"native","Manner_verb",1
"NS_152","NS","Baseline",15,-1.5,"prt_rourou",NA,NA,"native","None",0
"NS_152","NS","Baseline",15,-1.5,"prt_rourou",NA,NA,"native","Path_verb",0
"NS_152","NS","Baseline",16,-0.5,"tre_cadgro",NA,NA,"native","Both",0
"NS_152","NS","Baseline",16,-0.5,"tre_cadgro",NA,NA,"native","Manner_verb",0
"NS_152","NS","Baseline",16,-0.5,"tre_cadgro",NA,NA,"native","None",0
"NS_152","NS","Baseline",16,-0.5,"tre_cadgro",NA,NA,"native","Path_verb",1
"NS_152","NS","Baseline",17,0.5,"pgd_valcol",NA,NA,"native","Both",0
"NS_152","NS","Baseline",17,0.5,"pgd_valcol",NA,NA,"native","Manner_verb",0
"NS_152","NS","Baseline",17,0.5,"pgd_valcol",NA,NA,"native","None",0
"NS_152","NS","Baseline",17,0.5,"pgd_valcol",NA,NA,"native","Path_verb",1
"NS_152","NS","Baseline",18,1.5,"trt_pourou",NA,NA,"native","Both",0
"NS_152","NS","Baseline",18,1.5,"trt_pourou",NA,NA,"native","Manner_verb",0
"NS_152","NS","Baseline",18,1.5,"trt_pourou",NA,NA,"native","None",0
"NS_152","NS","Baseline",18,1.5,"trt_pourou",NA,NA,"native","Path_verb",1
"NS_152","NS","Baseline",19,2.5,"pge_tabgro",NA,NA,"native","Both",1
"NS_152","NS","Baseline",19,2.5,"pge_tabgro",NA,NA,"native","Manner_verb",0
"NS_152","NS","Baseline",19,2.5,"pge_tabgro",NA,NA,"native","None",0
"NS_152","NS","Baseline",19,2.5,"pge_tabgro",NA,NA,"native","Path_verb",0
"NS_152","NS","Baseline",20,3.5,"prm_boudun",NA,NA,"native","Both",0
"NS_152","NS","Baseline",20,3.5,"prm_boudun",NA,NA,"native","Manner_verb",0
"NS_152","NS","Baseline",20,3.5,"prm_boudun",NA,NA,"native","None",0
"NS_152","NS","Baseline",20,3.5,"prm_boudun",NA,NA,"native","Path_verb",1
"NS_152","NS","Baseline",21,4.5,"trd_brocol",NA,NA,"native","Both",0
"NS_152","NS","Baseline",21,4.5,"trd_brocol",NA,NA,"native","Manner_verb",0
"NS_152","NS","Baseline",21,4.5,"trd_brocol",NA,NA,"native","None",0
"NS_152","NS","Baseline",21,4.5,"trd_brocol",NA,NA,"native","Path_verb",1
"NS_152","NS","Baseline",22,5.5,"tgm_sacdun",NA,NA,"native","Both",0
"NS_152","NS","Baseline",22,5.5,"tgm_sacdun",NA,NA,"native","Manner_verb",0
"NS_152","NS","Baseline",22,5.5,"tgm_sacdun",NA,NA,"native","None",0
"NS_152","NS","Baseline",22,5.5,"tgm_sacdun",NA,NA,"native","Path_verb",1
"NS_152","NS","Baseline",23,6.5,"prt_rourue",NA,NA,"native","Both",0
"NS_152","NS","Baseline",23,6.5,"prt_rourue",NA,NA,"native","Manner_verb",0
"NS_152","NS","Baseline",23,6.5,"prt_rourue",NA,NA,"native","None",1
"NS_152","NS","Baseline",23,6.5,"prt_rourue",NA,NA,"native","Path_verb",0
"NS_152","NS","Baseline",24,7.5,"pgm_paqtoi",NA,NA,"native","Both",0
"NS_152","NS","Baseline",24,7.5,"pgm_paqtoi",NA,NA,"native","Manner_verb",0
"NS_152","NS","Baseline",24,7.5,"pgm_paqtoi",NA,NA,"native","None",0
"NS_152","NS","Baseline",24,7.5,"pgm_paqtoi",NA,NA,"native","Path_verb",1
"NS_152","NS","Baseline",25,8.5,"tge_chamai",NA,NA,"native","Both",0
"NS_152","NS","Baseline",25,8.5,"tge_chamai",NA,NA,"native","Manner_verb",0
"NS_152","NS","Baseline",25,8.5,"tge_chamai",NA,NA,"native","None",0
"NS_152","NS","Baseline",25,8.5,"tge_chamai",NA,NA,"native","Path_verb",1
"NS_152","NS","Baseline",26,9.5,"pgd_valnei",NA,NA,"native","Both",0
"NS_152","NS","Baseline",26,9.5,"pgd_valnei",NA,NA,"native","Manner_verb",0
"NS_152","NS","Baseline",26,9.5,"pgd_valnei",NA,NA,"native","None",0
"NS_152","NS","Baseline",26,9.5,"pgd_valnei",NA,NA,"native","Path_verb",1
"NS_152","NS","Baseline",27,10.5,"pre_pnemai",NA,NA,"native","Both",0
"NS_152","NS","Baseline",27,10.5,"pre_pnemai",NA,NA,"native","Manner_verb",0
"NS_152","NS","Baseline",27,10.5,"pre_pnemai",NA,NA,"native","None",0
"NS_152","NS","Baseline",27,10.5,"pre_pnemai",NA,NA,"native","Path_verb",1
"NS_152","NS","Baseline",28,11.5,"tgt_cherue",NA,NA,"native","Both",0
"NS_152","NS","Baseline",28,11.5,"tgt_cherue",NA,NA,"native","Manner_verb",0
"NS_152","NS","Baseline",28,11.5,"tgt_cherue",NA,NA,"native","None",0
"NS_152","NS","Baseline",28,11.5,"tgt_cherue",NA,NA,"native","Path_verb",1
"NS_152","NS","Baseline",29,12.5,"trm_voidun",NA,NA,"native","Both",0
"NS_152","NS","Baseline",29,12.5,"trm_voidun",NA,NA,"native","Manner_verb",0
"NS_152","NS","Baseline",29,12.5,"trm_voidun",NA,NA,"native","None",0
"NS_152","NS","Baseline",29,12.5,"trm_voidun",NA,NA,"native","Path_verb",1
"NS_152","NS","Baseline",30,13.5,"pge_tabmai",NA,NA,"native","Both",1
"NS_152","NS","Baseline",30,13.5,"pge_tabmai",NA,NA,"native","Manner_verb",0
"NS_152","NS","Baseline",30,13.5,"pge_tabmai",NA,NA,"native","None",0
"NS_152","NS","Baseline",30,13.5,"pge_tabmai",NA,NA,"native","Path_verb",0
"NS_152","NS","Baseline",31,14.5,"prd_balcol",NA,NA,"native","Both",0
"NS_152","NS","Baseline",31,14.5,"prd_balcol",NA,NA,"native","Manner_verb",0
"NS_152","NS","Baseline",31,14.5,"prd_balcol",NA,NA,"native","None",0
"NS_152","NS","Baseline",31,14.5,"prd_balcol",NA,NA,"native","Path_verb",1
"NS_152","NS","Baseline",32,15.5,"pgm_paqtoi",NA,NA,"native","Both",0
"NS_152","NS","Baseline",32,15.5,"pgm_paqtoi",NA,NA,"native","Manner_verb",0
"NS_152","NS","Baseline",32,15.5,"pgm_paqtoi",NA,NA,"native","None",0
"NS_152","NS","Baseline",32,15.5,"pgm_paqtoi",NA,NA,"native","Path_verb",1
"NS_153","NS","Baseline",1,-15.5,"prd_balcol",NA,NA,"native","Both",1
"NS_153","NS","Baseline",1,-15.5,"prd_balcol",NA,NA,"native","Manner_verb",0
"NS_153","NS","Baseline",1,-15.5,"prd_balcol",NA,NA,"native","None",0
"NS_153","NS","Baseline",1,-15.5,"prd_balcol",NA,NA,"native","Path_verb",0
"NS_153","NS","Baseline",2,-14.5,"trm_voidun",NA,NA,"native","Both",0
"NS_153","NS","Baseline",2,-14.5,"trm_voidun",NA,NA,"native","Manner_verb",0
"NS_153","NS","Baseline",2,-14.5,"trm_voidun",NA,NA,"native","None",0
"NS_153","NS","Baseline",2,-14.5,"trm_voidun",NA,NA,"native","Path_verb",1
"NS_153","NS","Baseline",3,-13.5,"prt_rourou",NA,NA,"native","Both",0
"NS_153","NS","Baseline",3,-13.5,"prt_rourou",NA,NA,"native","Manner_verb",0
"NS_153","NS","Baseline",3,-13.5,"prt_rourou",NA,NA,"native","None",0
"NS_153","NS","Baseline",3,-13.5,"prt_rourou",NA,NA,"native","Path_verb",1
"NS_153","NS","Baseline",4,-12.5,"tre_cadgro",NA,NA,"native","Both",0
"NS_153","NS","Baseline",4,-12.5,"tre_cadgro",NA,NA,"native","Manner_verb",0
"NS_153","NS","Baseline",4,-12.5,"tre_cadgro",NA,NA,"native","None",1
"NS_153","NS","Baseline",4,-12.5,"tre_cadgro",NA,NA,"native","Path_verb",0
"NS_153","NS","Baseline",5,-11.5,"tgd_malnei",NA,NA,"native","Both",0
"NS_153","NS","Baseline",5,-11.5,"tgd_malnei",NA,NA,"native","Manner_verb",0
"NS_153","NS","Baseline",5,-11.5,"tgd_malnei",NA,NA,"native","None",0
"NS_153","NS","Baseline",5,-11.5,"tgd_malnei",NA,NA,"native","Path_verb",1
"NS_153","NS","Baseline",6,-10.5,"pge_tabgro",NA,NA,"native","Both",0
"NS_153","NS","Baseline",6,-10.5,"pge_tabgro",NA,NA,"native","Manner_verb",0
"NS_153","NS","Baseline",6,-10.5,"pge_tabgro",NA,NA,"native","None",0
"NS_153","NS","Baseline",6,-10.5,"pge_tabgro",NA,NA,"native","Path_verb",1
"NS_153","NS","Baseline",7,-9.5,"prt_rourue",NA,NA,"native","Both",0
"NS_153","NS","Baseline",7,-9.5,"prt_rourue",NA,NA,"native","Manner_verb",0
"NS_153","NS","Baseline",7,-9.5,"prt_rourue",NA,NA,"native","None",0
"NS_153","NS","Baseline",7,-9.5,"prt_rourue",NA,NA,"native","Path_verb",1
"NS_153","NS","Baseline",8,-8.5,"pgd_valnei",NA,NA,"native","Both",0
"NS_153","NS","Baseline",8,-8.5,"pgd_valnei",NA,NA,"native","Manner_verb",0
"NS_153","NS","Baseline",8,-8.5,"pgd_valnei",NA,NA,"native","None",0
"NS_153","NS","Baseline",8,-8.5,"pgd_valnei",NA,NA,"native","Path_verb",1
"NS_153","NS","Baseline",9,-7.5,"trt_pourue",NA,NA,"native","Both",0
"NS_153","NS","Baseline",9,-7.5,"trt_pourue",NA,NA,"native","Manner_verb",0
"NS_153","NS","Baseline",9,-7.5,"trt_pourue",NA,NA,"native","None",0
"NS_153","NS","Baseline",9,-7.5,"trt_pourue",NA,NA,"native","Path_verb",1
"NS_153","NS","Baseline",10,-6.5,"tgm_sacdun",NA,NA,"native","Both",0
"NS_153","NS","Baseline",10,-6.5,"tgm_sacdun",NA,NA,"native","Manner_verb",0
"NS_153","NS","Baseline",10,-6.5,"tgm_sacdun",NA,NA,"native","None",0
"NS_153","NS","Baseline",10,-6.5,"tgm_sacdun",NA,NA,"native","Path_verb",1
"NS_153","NS","Baseline",11,-5.5,"pgt_panrue",NA,NA,"native","Both",0
"NS_153","NS","Baseline",11,-5.5,"pgt_panrue",NA,NA,"native","Manner_verb",0
"NS_153","NS","Baseline",11,-5.5,"pgt_panrue",NA,NA,"native","None",0
"NS_153","NS","Baseline",11,-5.5,"pgt_panrue",NA,NA,"native","Path_verb",1
"NS_153","NS","Baseline",12,-4.5,"tgm_sactoi",NA,NA,"native","Both",0
"NS_153","NS","Baseline",12,-4.5,"tgm_sactoi",NA,NA,"native","Manner_verb",0
"NS_153","NS","Baseline",12,-4.5,"tgm_sactoi",NA,NA,"native","None",0
"NS_153","NS","Baseline",12,-4.5,"tgm_sactoi",NA,NA,"native","Path_verb",1
"NS_153","NS","Baseline",13,-3.5,"prd_balnei",NA,NA,"native","Both",0
"NS_153","NS","Baseline",13,-3.5,"prd_balnei",NA,NA,"native","Manner_verb",0
"NS_153","NS","Baseline",13,-3.5,"prd_balnei",NA,NA,"native","None",0
"NS_153","NS","Baseline",13,-3.5,"prd_balnei",NA,NA,"native","Path_verb",1
"NS_153","NS","Baseline",14,-2.5,"tgt_cherue",NA,NA,"native","Both",0
"NS_153","NS","Baseline",14,-2.5,"tgt_cherue",NA,NA,"native","Manner_verb",0
"NS_153","NS","Baseline",14,-2.5,"tgt_cherue",NA,NA,"native","None",0
"NS_153","NS","Baseline",14,-2.5,"tgt_cherue",NA,NA,"native","Path_verb",1
"NS_153","NS","Baseline",15,-1.5,"pgm_paqdun",NA,NA,"native","Both",0
"NS_153","NS","Baseline",15,-1.5,"pgm_paqdun",NA,NA,"native","Manner_verb",0
"NS_153","NS","Baseline",15,-1.5,"pgm_paqdun",NA,NA,"native","None",0
"NS_153","NS","Baseline",15,-1.5,"pgm_paqdun",NA,NA,"native","Path_verb",1
"NS_153","NS","Baseline",16,-0.5,"trt_pourou",NA,NA,"native","Both",0
"NS_153","NS","Baseline",16,-0.5,"trt_pourou",NA,NA,"native","Manner_verb",0
"NS_153","NS","Baseline",16,-0.5,"trt_pourou",NA,NA,"native","None",0
"NS_153","NS","Baseline",16,-0.5,"trt_pourou",NA,NA,"native","Path_verb",1
"NS_153","NS","Baseline",17,0.5,"tgd_malcol",NA,NA,"native","Both",0
"NS_153","NS","Baseline",17,0.5,"tgd_malcol",NA,NA,"native","Manner_verb",0
"NS_153","NS","Baseline",17,0.5,"tgd_malcol",NA,NA,"native","None",0
"NS_153","NS","Baseline",17,0.5,"tgd_malcol",NA,NA,"native","Path_verb",1
"NS_153","NS","Baseline",18,1.5,"prm_boutoi",NA,NA,"native","Both",0
"NS_153","NS","Baseline",18,1.5,"prm_boutoi",NA,NA,"native","Manner_verb",0
"NS_153","NS","Baseline",18,1.5,"prm_boutoi",NA,NA,"native","None",0
"NS_153","NS","Baseline",18,1.5,"prm_boutoi",NA,NA,"native","Path_verb",1
"NS_153","NS","Baseline",19,2.5,"tre_cadmai",NA,NA,"native","Both",0
"NS_153","NS","Baseline",19,2.5,"tre_cadmai",NA,NA,"native","Manner_verb",0
"NS_153","NS","Baseline",19,2.5,"tre_cadmai",NA,NA,"native","None",0
